[3:02:06<00:00, 39.88s/it]
Loss: 0.78125

Loss: 0.4443359375

Loss: 0.67626953125

Loss: 0.5048828125

Loss: 0.599609375

Loss: 0.427001953125

Loss: 0.41259765625

Loss: 0.4951171875

Loss: 0.591796875

Loss: 0.4609375

Loss: 0.69873046875

Loss: 0.62548828125

Loss: 0.422607421875

Loss: 0.703125

Loss: 0.685546875

Loss: 0.5615234375

Loss: 0.401611328125

Loss: 0.578125

Loss: 0.78369140625

Loss: 0.76318359375

Loss: 0.583984375

Loss: 0.9169921875

Loss: 0.4716796875

Loss: 0.33935546875

Loss: 0.673828125

Loss: 0.5810546875

Loss: 0.313232421875

Loss: 0.49658203125

Loss: 0.7109375

Loss: 0.70166015625

Loss: 0.630859375

Loss: 0.57177734375

Loss: 0.552734375

Loss: 0.465576171875

Loss: 0.494873046875

Loss: 0.685546875

Loss: 0.68017578125

Loss: 0.49755859375

Loss: 0.54443359375

Loss: 0.38916015625

Loss: 0.434814453125

Loss: 0.9775390625

Loss: 0.52978515625

Loss: 0.56103515625

Loss: 0.53076171875

Loss: 0.744140625

Loss: 0.76611328125

Loss: 1.08203125

Loss: 0.75

Loss: 0.496337890625

Loss: 0.5830078125

Loss: 0.44482421875

Loss: 0.467529296875

Loss: 0.751953125

Loss: 0.3173828125

Loss: 0.6953125

Loss: 0.58837890625

Loss: 0.6591796875

Loss: 0.51123046875

Loss: 0.5322265625

Loss: 0.38720703125

Loss: 0.485107421875

Loss: 0.434326171875

Loss: 0.8896484375

Loss: 0.57861328125

Loss: 0.5849609375

Loss: 0.27197265625

Loss: 0.51806640625

Loss: 0.490478515625

Loss: 0.4365234375

Loss: 0.423583984375

Loss: 0.509765625

Loss: 0.393798828125

Loss: 0.6640625

Loss: 0.5498046875

Loss: 0.59814453125

Loss: 0.62109375

Loss: 0.5849609375

Loss: 0.60791015625

Loss: 0.52783203125

Loss: 0.42041015625

Loss: 0.62646484375

Loss: 0.517578125

Loss: 0.55322265625

Loss: 0.6318359375

Loss: 0.59521484375

Loss: 0.9189453125

Loss: 0.78662109375

Loss: 0.393798828125

Loss: 0.5029296875

Loss: 0.7626953125

Loss: 0.351318359375

Loss: 0.54638671875

Loss: 0.515625

Loss: 0.78369140625

Loss: 0.493896484375

Loss: 0.6484375

Loss: 0.67919921875

Loss: 0.60009765625

Loss: 0.479248046875

Loss: 0.66259765625

Loss: 0.798828125

Loss: 0.6748046875

Loss: 0.6953125

Loss: 0.59033203125

Loss: 0.5283203125

Loss: 0.62255859375

Loss: 0.76953125

Loss: 0.88916015625

Loss: 0.311279296875

Loss: 0.9501953125

Loss: 0.7958984375

Loss: 0.4697265625

Loss: 0.63232421875

Loss: 0.5078125

Loss: 0.49755859375

Loss: 0.35791015625

Loss: 0.79345703125

Loss: 0.494873046875

Loss: 0.65283203125

Loss: 0.423583984375

Loss: 0.65380859375

Loss: 0.58056640625

Loss: 0.62744140625

Loss: 0.576171875

Loss: 0.3876953125

Loss: 0.748046875

Loss: 0.73193359375

Loss: 0.376953125

Loss: 0.59228515625

Loss: 0.52685546875

Loss: 0.34033203125

Loss: 0.5625

Loss: 0.8671875

Loss: 0.412109375

Loss: 0.41015625

Loss: 0.58349609375

Loss: 0.360107421875

Loss: 0.79296875

Loss: 0.476806640625

Loss: 0.54150390625

Loss: 0.669921875

Loss: 0.4033203125

Loss: 0.5927734375

Loss: 0.6630859375

Loss: 0.53662109375

Loss: 0.80078125

Loss: 0.52587890625

Loss: 0.66259765625

Loss: 0.7783203125

Loss: 0.580078125

Loss: 0.74365234375

Loss: 0.462646484375

Loss: 0.464111328125

Loss: 0.50439453125

Loss: 0.6162109375

Loss: 0.53125

Loss: 0.72900390625

Loss: 0.46240234375

Loss: 0.46142578125

Loss: 0.58447265625

Loss: 0.414794921875

Loss: 0.6328125

Loss: 0.64306640625

Loss: 0.2646484375

Loss: 0.60009765625

Loss: 0.95166015625

Loss: 0.6630859375

Loss: 0.57568359375

Loss: 0.336669921875

Loss: 0.6240234375

Loss: 0.37158203125

Loss: 0.5078125

Loss: 0.5537109375

Loss: 0.580078125

Loss: 0.403564453125

Loss: 0.79541015625

Loss: 0.55810546875

Loss: 0.65478515625

Loss: 0.3603515625

Loss: 0.568359375

Loss: 0.4130859375

Loss: 0.65869140625

Loss: 0.462890625

Loss: 0.61083984375

Loss: 0.56591796875

Loss: 0.73291015625

Loss: 0.63525390625

Loss: 0.568359375

Loss: 0.7353515625

Loss: 0.53076171875

Loss: 0.5830078125

Loss: 0.6298828125

Loss: 0.400146484375

Loss: 0.492919921875

Loss: 0.73486328125

Loss: 0.4501953125

Loss: 0.7978515625

Loss: 0.58740234375

Loss: 0.5078125

Loss: 0.488525390625

Loss: 0.59814453125

Loss: 0.435302734375

Loss: 0.7265625

Loss: 0.47998046875

Loss: 0.445556640625

Loss: 0.5234375

Loss: 0.43017578125

Loss: 0.385986328125

Loss: 0.548828125

Loss: 0.68310546875

Loss: 0.67578125

Loss: 0.615234375

Loss: 0.30810546875

Loss: 0.599609375

Loss: 0.6611328125

Loss: 0.56884765625

Loss: 0.270263671875

Loss: 0.6376953125

Loss: 0.52880859375

Loss: 0.7705078125

Loss: 0.56689453125

Loss: 0.71240234375

Loss: 0.6171875

Loss: 0.57763671875

Loss: 0.37646484375

Loss: 0.470947265625

Loss: 0.456787109375

Loss: 0.5263671875

Loss: 0.477783203125

Loss: 0.533203125

Loss: 0.51318359375

Loss: 0.6279296875

Loss: 0.8759765625

Loss: 0.4306640625

Loss: 0.494384765625

Loss: 0.4931640625

Loss: 0.431396484375

Loss: 0.460205078125

Loss: 0.625

Loss: 0.71728515625

Loss: 0.5263671875

Loss: 0.409423828125

Loss: 0.5947265625

Loss: 0.78466796875

Loss: 0.52978515625

Loss: 0.6708984375

Loss: 0.53466796875

Loss: 0.5029296875

Loss: 0.537109375

Loss: 0.4931640625

Loss: 0.488525390625

Loss: 0.479248046875

Loss: 0.377685546875

Loss: 0.427001953125

Loss: 0.67041015625

Loss: 0.6171875

Loss: 0.4970703125

Loss: 0.642578125

Loss: 0.461669921875

Loss: 0.55615234375

Loss: 0.78369140625

Loss: 0.615234375

Loss: 0.6123046875

Loss: 0.52197265625

Loss: 0.7099609375

Loss: 0.466552734375

Loss: 0.478759765625

Loss: 0.316162109375

Loss: 0.6328125

Loss: 0.426513671875

Loss: 0.56103515625

Loss: 0.4580078125

Loss: 0.8564453125
